AccountNumber,NMI,DeviceNumber,DeviceType,RegisterCode,RateTypeDescription,StartDate,EndDate,ProfileReadValue,RegisterReadValue,QualityFlag
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 10:30,2/12/19 10:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 11:00,2/12/19 11:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 11:30,2/12/19 11:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 12:00,2/12/19 12:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 12:30,2/12/19 12:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 13:00,2/12/19 13:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 13:30,2/12/19 13:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 14:00,2/12/19 14:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 14:30,2/12/19 14:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 15:00,2/12/19 15:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 15:30,2/12/19 15:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 16:00,2/12/19 16:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 16:30,2/12/19 16:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 17:00,2/12/19 17:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 17:30,2/12/19 17:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 18:00,2/12/19 18:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 18:30,2/12/19 18:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 19:00,2/12/19 19:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 19:30,2/12/19 19:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 20:00,2/12/19 20:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 20:30,2/12/19 20:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 21:00,2/12/19 21:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 21:30,2/12/19 21:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 22:00,2/12/19 22:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 22:30,2/12/19 22:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 23:00,2/12/19 23:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,2/12/19 23:30,2/12/19 23:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 0:00,3/12/19 0:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 0:30,3/12/19 0:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 1:00,3/12/19 1:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 1:30,3/12/19 1:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 2:00,3/12/19 2:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 2:30,3/12/19 2:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 3:00,3/12/19 3:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 3:30,3/12/19 3:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 4:00,3/12/19 4:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 4:30,3/12/19 4:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 5:00,3/12/19 5:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 5:30,3/12/19 5:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 6:00,3/12/19 6:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 6:30,3/12/19 6:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 7:00,3/12/19 7:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 7:30,3/12/19 7:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 8:00,3/12/19 8:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 8:30,3/12/19 8:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 9:00,3/12/19 9:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 9:30,3/12/19 9:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 10:00,3/12/19 10:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 10:30,3/12/19 10:59,0.113,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 11:00,3/12/19 11:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 11:30,3/12/19 11:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 12:00,3/12/19 12:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 12:30,3/12/19 12:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 13:00,3/12/19 13:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 13:30,3/12/19 13:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 14:00,3/12/19 14:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 14:30,3/12/19 14:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 15:00,3/12/19 15:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 15:30,3/12/19 15:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 16:00,3/12/19 16:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 16:30,3/12/19 16:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 17:00,3/12/19 17:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 17:30,3/12/19 17:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 18:00,3/12/19 18:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 18:30,3/12/19 18:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 19:00,3/12/19 19:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 19:30,3/12/19 19:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 20:00,3/12/19 20:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 20:30,3/12/19 20:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 21:00,3/12/19 21:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 21:30,3/12/19 21:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 22:00,3/12/19 22:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 22:30,3/12/19 22:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 23:00,3/12/19 23:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,3/12/19 23:30,3/12/19 23:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 0:00,4/12/19 0:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 0:30,4/12/19 0:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 1:00,4/12/19 1:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 1:30,4/12/19 1:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 2:00,4/12/19 2:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 2:30,4/12/19 2:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 3:00,4/12/19 3:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 3:30,4/12/19 3:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 4:00,4/12/19 4:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 4:30,4/12/19 4:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 5:00,4/12/19 5:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 5:30,4/12/19 5:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 6:00,4/12/19 6:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 6:30,4/12/19 6:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 7:00,4/12/19 7:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 7:30,4/12/19 7:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 8:00,4/12/19 8:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 8:30,4/12/19 8:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 9:00,4/12/19 9:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 9:30,4/12/19 9:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 10:00,4/12/19 10:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 10:30,4/12/19 10:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 11:00,4/12/19 11:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 11:30,4/12/19 11:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 12:00,4/12/19 12:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 12:30,4/12/19 12:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 13:00,4/12/19 13:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 13:30,4/12/19 13:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 14:00,4/12/19 14:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 14:30,4/12/19 14:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 15:00,4/12/19 15:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 15:30,4/12/19 15:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 16:00,4/12/19 16:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 16:30,4/12/19 16:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 17:00,4/12/19 17:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 17:30,4/12/19 17:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 18:00,4/12/19 18:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 18:30,4/12/19 18:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 19:00,4/12/19 19:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 19:30,4/12/19 19:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 20:00,4/12/19 20:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 20:30,4/12/19 20:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 21:00,4/12/19 21:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 21:30,4/12/19 21:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 22:00,4/12/19 22:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 22:30,4/12/19 22:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 23:00,4/12/19 23:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,4/12/19 23:30,4/12/19 23:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 0:00,5/12/19 0:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 0:30,5/12/19 0:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 1:00,5/12/19 1:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 1:30,5/12/19 1:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 2:00,5/12/19 2:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 2:30,5/12/19 2:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 3:00,5/12/19 3:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 3:30,5/12/19 3:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 4:00,5/12/19 4:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 4:30,5/12/19 4:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 5:00,5/12/19 5:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 5:30,5/12/19 5:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 6:00,5/12/19 6:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 6:30,5/12/19 6:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 7:00,5/12/19 7:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 7:30,5/12/19 7:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 8:00,5/12/19 8:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 8:30,5/12/19 8:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 9:00,5/12/19 9:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 9:30,5/12/19 9:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 10:00,5/12/19 10:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 10:30,5/12/19 10:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 11:00,5/12/19 11:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 11:30,5/12/19 11:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 12:00,5/12/19 12:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 12:30,5/12/19 12:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 13:00,5/12/19 13:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 13:30,5/12/19 13:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 14:00,5/12/19 14:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 14:30,5/12/19 14:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 15:00,5/12/19 15:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 15:30,5/12/19 15:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 16:00,5/12/19 16:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 16:30,5/12/19 16:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 17:00,5/12/19 17:29,0.113,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 17:30,5/12/19 17:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 18:00,5/12/19 18:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 18:30,5/12/19 18:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 19:00,5/12/19 19:29,0.037,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 19:30,5/12/19 19:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 20:00,5/12/19 20:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 20:30,5/12/19 20:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 21:00,5/12/19 21:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 21:30,5/12/19 21:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 22:00,5/12/19 22:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 22:30,5/12/19 22:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 23:00,5/12/19 23:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,5/12/19 23:30,5/12/19 23:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 0:00,6/12/19 0:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 0:30,6/12/19 0:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 1:00,6/12/19 1:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 1:30,6/12/19 1:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 2:00,6/12/19 2:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 2:30,6/12/19 2:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 3:00,6/12/19 3:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 3:30,6/12/19 3:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 4:00,6/12/19 4:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 4:30,6/12/19 4:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 5:00,6/12/19 5:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 5:30,6/12/19 5:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 6:00,6/12/19 6:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 6:30,6/12/19 6:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 7:00,6/12/19 7:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 7:30,6/12/19 7:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 8:00,6/12/19 8:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 8:30,6/12/19 8:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 9:00,6/12/19 9:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 9:30,6/12/19 9:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 10:00,6/12/19 10:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 10:30,6/12/19 10:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 11:00,6/12/19 11:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 11:30,6/12/19 11:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 12:00,6/12/19 12:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 12:30,6/12/19 12:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 13:00,6/12/19 13:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 13:30,6/12/19 13:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 14:00,6/12/19 14:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 14:30,6/12/19 14:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 15:00,6/12/19 15:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 15:30,6/12/19 15:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 16:00,6/12/19 16:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 16:30,6/12/19 16:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 17:00,6/12/19 17:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 17:30,6/12/19 17:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 18:00,6/12/19 18:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 18:30,6/12/19 18:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 19:00,6/12/19 19:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 19:30,6/12/19 19:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 20:00,6/12/19 20:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 20:30,6/12/19 20:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 21:00,6/12/19 21:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 21:30,6/12/19 21:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 22:00,6/12/19 22:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 22:30,6/12/19 22:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 23:00,6/12/19 23:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,6/12/19 23:30,6/12/19 23:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 0:00,7/12/19 0:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 0:30,7/12/19 0:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 1:00,7/12/19 1:29,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 1:30,7/12/19 1:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 2:00,7/12/19 2:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 2:30,7/12/19 2:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 3:00,7/12/19 3:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 3:30,7/12/19 3:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 4:00,7/12/19 4:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 4:30,7/12/19 4:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 5:00,7/12/19 5:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 5:30,7/12/19 5:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 6:00,7/12/19 6:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 6:30,7/12/19 6:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 7:00,7/12/19 7:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 7:30,7/12/19 7:59,0.044,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 8:00,7/12/19 8:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 8:30,7/12/19 8:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 9:00,7/12/19 9:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 9:30,7/12/19 9:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,7/12/19 10:00,7/12/19 10:29,0.044,0,A
